0, 1, 1
0, 1, 0.999755859375000
0, 1, 0.999511718750000
0, 1, 0.999267578125000
0, 1, 0.999023437500000
0, 1, 0.998779296875000
0, 1, 0.998535156250000
0, 1, 0.998291015625000
0, 1, 0.998046875000000
0, 1, 0.997802734375000
0, 1, 0.997558593750000
0, 1, 0.997314453125000
0, 1, 0.997070312500000
0, 1, 0.996826171875000
0, 1, 0.996582031250000
0, 1, 0.996337890625000
0, 1, 0.996093750000000
0, 1, 0.995849609375000
0, 1, 0.995605468750000
0, 1, 0.995361328125000
0, 1, 0.995117187500000
0, 1, 0.994873046875000
0, 1, 0.994628906250000
0, 1, 0.994384765625000
0, 1, 0.994140625000000
0, 1, 0.993896484375000
0, 1, 0.993652343750000
0, 1, 0.993408203125000
0, 1, 0.993164062500000
0, 1, 0.992919921875000
0, 1, 0.992675781250000
0, 1, 0.992431640625000
0, 1, 0.992187500000000
0, 1, 0.991943359375000
0, 1, 0.991699218750000
0, 1, 0.991455078125000
0, 1, 0.991210937500000
0, 1, 0.990966796875000
0, 1, 0.990722656250000
0, 1, 0.990478515625000
0, 1, 0.990234375000000
0, 1, 0.989990234375000
0, 1, 0.989746093750000
0, 1, 0.989501953125000
0, 1, 0.989257812500000
0, 1, 0.989013671875000
0, 1, 0.988769531250000
0, 1, 0.988525390625000
0, 1, 0.988281250000000
0, 1, 0.988037109375000
0, 1, 0.987792968750000
0, 1, 0.987548828125000
0, 1, 0.987304687500000
0, 1, 0.987060546875000
0, 1, 0.986816406250000
0, 1, 0.986572265625000
0, 1, 0.986328125000000
0, 1, 0.986083984375000
0, 1, 0.985839843750000
0, 1, 0.985595703125000
0, 1, 0.985351562500000
0, 1, 0.985107421875000
0, 1, 0.984863281250000
0, 1, 0.984619140625000
0, 1, 0.984375000000000
0, 1, 0.984130859375000
0, 1, 0.983886718750000
0, 1, 0.983642578125000
0, 1, 0.983398437500000
0, 1, 0.983154296875000
0, 1, 0.982910156250000
0, 1, 0.982666015625000
0, 1, 0.982421875000000
0, 1, 0.982177734375000
0, 1, 0.981933593750000
0, 1, 0.981689453125000
0, 1, 0.981445312500000
0, 1, 0.981201171875000
0, 1, 0.980957031250000
0, 1, 0.980712890625000
0, 1, 0.980468750000000
0, 1, 0.980224609375000
0, 1, 0.979980468750000
0, 1, 0.979736328125000
0, 1, 0.979492187500000
0, 1, 0.979248046875000
0, 1, 0.979003906250000
0, 1, 0.978759765625000
0, 1, 0.978515625000000
0, 1, 0.978271484375000
